Conference,Year,Title,Predominant Continent
IEEEcloud,2017,An Experimental Study of the Impact of vCPU Provisioning on the Performance of a 2-Tier Application Running in Cloud.,AS
IEEEcloud,2017,Scalable Performance Tuning of Hadoop MapReduce: A Noisy Gradient Approach.,AS
IEEEcloud,2017,Generating Test Sequences to Assess the Performance of Elastic Cloud-Based Systems.,EU
IEEEcloud,2017,Scalable and Reliable Key Management for Secure Deduplication in Cloud Storage.,AS
IEEEcloud,2017,Context-Aware Data Loss Prevention for Cloud Storage Services.,
IEEEcloud,2017,Efficient Software Defined Systems Using Common Core Components.,NA
IEEEcloud,2017,A Self-Learning Scheduling in Cloud Software Defined Block Storage.,NA
IEEEcloud,2017,SFC Provisioning over NFV Enabled Clouds.,EU
IEEEcloud,2017,A Transactional Model for Parallel Programming of Graph Applications on Computing Clusters.,NA
IEEEcloud,2017,GraphSteal: Dynamic Re-Partitioning for Efficient Graph Processing in Heterogeneous Clusters.,AS
IEEEcloud,2017,LogSed: Anomaly Diagnosis through Mining Time-Weighted Control Flow Graph in Logs.,AS
IEEEcloud,2017,A Stochastic Optimization Approach for Cloud Elasticity.,NA
IEEEcloud,2017,Data-Aware Modeling of Elastic Processes for Elasticity Strategies Evaluation.,AF
IEEEcloud,2017,Autonomic Vertical Elasticity of Docker Containers with ELASTICDOCKER.,
IEEEcloud,2017,A Minimum-Cost Flow Model for Workload Optimization on Cloud Infrastructure.,NA
IEEEcloud,2017,"PYTHIA: Admission Control for Multi-Framework, Deadline- Driven, Big Data Workloads.",NA
IEEEcloud,2017,CloudMix: Generating Diverse and Reducible Workloads for Cloud Systems.,AS
IEEEcloud,2017,A Robust Scheduler for Workflow Ensembles under Uncertainties of Available Bandwidth.,SA
IEEEcloud,2017,EAERS: An Enhanced Version of Autonomic and Elastic Resource Scheduling Framework for Cloud Applications.,AS
IEEEcloud,2017,Truthful Mechanism for Crowdsourcing Task Assignment.,AS
IEEEcloud,2017,On the Relatively Small Impact of Deep Dependencies on Cloud Application Reliability.,EU
IEEEcloud,2017,Harvesting Underutilized Resources to Improve Responsiveness and Tolerance to Crash and Silent Faults for Data-Intensive Applications.,NA
IEEEcloud,2017,FailureSim: A System for Predicting Hardware Failures in Cloud Data Centers Using Neural Networks.,NA
IEEEcloud,2017,Protection by Detection: A Signaling Game Approach to Mitigate Co-Resident Attacks in Cloud.,NA
IEEEcloud,2017,Data Protection in OpenStack.,NA
IEEEcloud,2017,An End-to-End Dynamic Trust Framework for Service-Oriented Architecture.,NA
IEEEcloud,2017,Service Selection in a Cloud Marketplace: A Multi-Perspective Solution.,NA
IEEEcloud,2017,Using Financial Options for Pricing of IaaS Cloud Resources.,AS
IEEEcloud,2017,Smart Contract Negotiation in Cloud Computing.,
IEEEcloud,2017,A Monitoring Approach for Policy Enforcement in Cloud Services.,NA
IEEEcloud,2017,Efficient Distributed Smith-Waterman Algorithm Based on Apache Spark.,AS
IEEEcloud,2017,Two-Stage Data Distribution for Distributed Surveillance Video Processing with Hybrid Storage Architecture.,AS
IEEEcloud,2017,Platform Support for Mobile Edge Computing.,AS
IEEEcloud,2017,Evaluating Adaptation Methods for Cloud Applications: An Empirical Study.,NA
IEEEcloud,2017,OneService - Generic Cache Aggregator Framework for Service Dependent Cloud Applications.,EU
IEEEcloud,2017,Typhon: Consistency Semantics for Multi-Representation Data Processing.,NA
IEEEcloud,2017,Mantus: Putting Aspects to Work for Flexible Multi-Cloud Deployment.,EU
IEEEcloud,2017,Data Governance and Semantic Recommendation Algorithms for Cloud Platform Selection.,EU
IEEEcloud,2017,Clustering-Based IaaS Cloud Monitoring.,AS
IEEEcloud,2018,DROPLET: Distributed Operator Placement for IoT Applications Spanning Edge and Cloud Resources.,NA
IEEEcloud,2018,Performance Evaluation of Low Latency Communication Alternatives in a Containerized Cloud Environment.,EU
IEEEcloud,2018,FIOS: Feature Based I/O Stream Identification for Improving Endurance of Multi-Stream SSDs.,NA
IEEEcloud,2018,DSES: A Blockchain-Powered Decentralized Service Eco-System.,AS
IEEEcloud,2018,Toward Cost-Effective Memory Scaling in Clouds: Symbiosis of Virtual and Physical Memory.,NA
IEEEcloud,2018,CloudInsight: Utilizing a Council of Experts to Predict Future Cloud Application Workloads.,NA
IEEEcloud,2018,Automated Enforcement of SLA for Cloud Services.,EU
IEEEcloud,2018,Cost-Benefit Analysis of Public Clouds for Offloading In-House HPC Jobs.,AS
IEEEcloud,2018,Latency-Aware Task Assignment and Scheduling in Collaborative Cloud Robotic Systems.,AS
IEEEcloud,2018,Performance and Behavior Characterization of Amazon EC2 Spot Instances.,EU
IEEEcloud,2018,Performance Interference-Aware Vertical Elasticity for Cloud-Hosted Latency-Sensitive Applications.,NA
IEEEcloud,2018,Estimating Cloud Application Performance Based on Micro-Benchmark Profiling.,EU
IEEEcloud,2018,Oases: An Online Scalable Spam Detection System for Social Networks.,NA
IEEEcloud,2018,Bandwidth Optimal Data/Service Delivery for Connected Vehicles via Edges.,NA
IEEEcloud,2018,Analyzing Moving Target Defense for Resilient Campus Private Cloud.,NA
IEEEcloud,2018,Flexible VM Provisioning for Time-Sensitive Applications with Multiple Execution Options.,NA
IEEEcloud,2018,Analysis of Dynamically Switching Energy-Aware Scheduling Policies for Varying Workloads.,NA
IEEEcloud,2018,Temporal Task Scheduling for Delay-Constrained Applications in Geo-Distributed Cloud Data Centers.,AS
IEEEcloud,2018,An Efficient Secure Distributed Cloud Storage for Append-Only Data.,AS
IEEEcloud,2018,Secure k-NN as a Service over Encrypted Data in Multi-User Setting.,
IEEEcloud,2018,Malware Detection in Cloud Infrastructures Using Convolutional Neural Networks.,EU
IEEEcloud,2018,I/O Characteristics Discovery in Cloud Storage Systems.,NA
IEEEcloud,2018,A Comparative Study of Containers and Virtual Machines in Big Data Environment.,NA
IEEEcloud,2018,Hybrid HPC Cloud Strategies from the Student Cluster Competition.,NA
IEEEcloud,2018,A Toolset for Detecting Containerized Application's Dependencies in CaaS Clouds.,NA
IEEEcloud,2018,PMDC: Programmable Mobile Device Clouds for Convenient and Efficient Service Provisioning.,NA
IEEEcloud,2018,Semantic-Aware Online Workload Characterization and Consolidation.,NA
IEEEcloud,2018,CAPI-Flash Accelerated Persistent Read Cache for Apache Cassandra.,NA
IEEEcloud,2018,Data Plane Offloading on a High-Speed Parallel Processing Architecture.,
IEEEcloud,2018,BloomStream: Data Temperature Identification for Flash Based Memory Storage Using Bloom Filters.,NA
IEEEcloud,2018,Towards Selecting Best Combination of SQL-on-Hadoop Systems and JVMs.,AS
IEEEcloud,2018,Tracing Function Dependencies across Clouds.,NA
IEEEcloud,2018,StackInsights: Cognitive Learning for Hybrid Cloud Readiness.,NA
IEEEcloud,2018,Dynamic Timestamp Allocation for Reducing Transaction Aborts.,NA
IEEEcloud,2018,Intermediate Data Caching Optimization for Multi-Stage and Parallel Big Data Frameworks.,NA
IEEEcloud,2018,S-memV: Split Migration of Large-Memory Virtual Machines in IaaS Clouds.,AS
IEEEcloud,2018,On Building Efficient Temporal Indexes on Hyperledger Fabric.,AS
IEEEcloud,2018,CloudPoS: A Proof-of-Stake Consensus Design for Blockchain Integrated Cloud.,NA
IEEEcloud,2018,Service Management of Blockchain Networks.,NA
IEEEcloud,2018,RIOT: A Stochastic-Based Method for Workflow Scheduling in the Cloud.,NA
IEEEcloud,2018,Beyond Generic Lifecycles: Reusable Modeling of Custom-Fit Management Workflows for Cloud Applications.,EU
IEEEcloud,2018,Exploring Serverless Computing for Neural Network Training.,NA
IEEEcloud,2018,Time Inference Attacks on Software Defined Networks: Challenges and Countermeasures.,NA
IEEEcloud,2018,FlowVirt: Flow Rule Virtualization for Dynamic Scalability of Programmable Network Virtualization.,AS
IEEEcloud,2018,Semi-Markov Process Based Reliability and Availability Prediction for Volunteer Cloud Systems.,NA
IEEEcloud,2018,Specifying Semantic Interoperability between Heterogeneous Cloud Resources with the FCLOUDS Formal Language.,EU
IEEEcloud,2018,SAM: A Semantic-Aware Middleware for Mobile Cloud Computing.,EU
IEEEcloud,2018,Twister: Net - Communication Library for Big Data Processing in HPC and Cloud Environments.,NA
IEEEcloud,2018,Privacy-Preserving and Updatable Block-Level Data Deduplication in Cloud Storage Services.,AS
IEEEcloud,2018,A Privacy-Preserving Voting Protocol on Blockchain.,
IEEEcloud,2018,Micky: A Cheaper Alternative for Selecting Cloud Instances.,NA
IEEEcloud,2018,Towards Automatic Tuning of Apache Spark Configuration.,NA
IEEEcloud,2018,Best First Fit (BFF): An Approach to Partially Reconfigurable Hybrid Circuit and Packet Switching.,NA
IEEEcloud,2018,Exploring the Fairness and Resource Distribution in an Apache Mesos Environment.,NA
IEEEcloud,2018,Revolver: Vertex-Centric Graph Partitioning Using Reinforcement Learning.,NA
IEEEcloud,2018,Supporting Mixed Workloads in OpenStack-Based Clouds.,SA
IEEEcloud,2018,EMARS: Efficient Management and Allocation of Resources in Serverless.,NA
IEEEcloud,2018,Optimal Cloud Resource Selection Method Considering Hard and Soft Constraints and Multiple Conflicting Objectives.,AS
IEEEcloud,2018,Distributed Hybrid Cloud Management Platform Based on Rule Engine.,AS
IEEEcloud,2018,Dependability Quantification of Cloud-Centric Authentication Frameworks.,AS
IEEEcloud,2018,Content Rating Technique for Cloud-Oriented Content Delivery Network Using Weighted Slope One Scheme.,AS
IEEEcloud,2018,Handling Co-Resident Attacks: A Case for Cost-Efficient Dedicated Resource Provisioning.,AS
IEEEcloud,2018,A Disturbing Question: What Is the Economical Impact of Cloud Computing? A Systematic Mapping.,SA
IEEEcloud,2018,Saranyu: Using Smart Contracts and Blockchain for Cloud Tenant Management.,
IEEEcloud,2018,FPGAVirt: A Novel Virtualization Framework for FPGAs in the Cloud.,NA
IEEEcloud,2018,"Technological, Organisational and Environmental (TOE) Factors that Influence the Adoption of Cloud Based Service SMEs in India.",OC
IEEEcloud,2018,Federated Galaxy: Biomedical Computing at the Frontier.,NA
IEEEcloud,2018,Software Greenability: A Case Study of Cloud-Based Business Applications Provisioning.,EU
IEEEcloud,2018,HarmonicIO: Scalable Data Stream Processing for Scientific Datasets.,EU
IEEEcloud,2018,High-Resolution Ocean Winds: Hybrid-Cloud Infrastructure for Satellite Imagery Processing.,EU
IEEEcloud,2018,ORGODEX: Service Portfolios for the Cloud.,NA
IEEEcloud,2018,Towards Building a Scalable Data Analytics System on Clouds: An Early Experience on AliCloud.,AS
IEEEcloud,2018,PerfInsight: A Robust Clustering-Based Abnormal Behavior Detection System for Large-Scale Cloud.,AS
IEEEcloud,2018,Towards Quantum Computing Algorithms for Datacenter Workload Predictions.,NA
IEEEcloud,2018,Monitoring Data Integrity in Big Data Analytics Services.,EU
IEEEcloud,2018,Formal Analysis of Load Balancing in Microservices with Scenario Calculus.,EU
IEEEcloud,2018,Detecting Anomalous Behavior of Black-Box Services Modeled with Distance-Based Online Clustering.,EU
IEEEcloud,2018,Virtual Network Functions as Real-Time Containers in Private Clouds.,EU
IEEEcloud,2018,Toward Trustworthy Delegation: Verifiable Outsourced Decryption with Tamper-Resistance in Public Cloud Storage.,AS
IEEEcloud,2018,PU-ABE: Lightweight Attribute-Based Encryption Supporting Access Policy Update for Cloud Assisted IoT.,OC
IEEEcloud,2018,A Privacy-Preserving k-Means Clustering Algorithm Using Secure Comparison Protocol and Density-Based Center Point Selection.,AS
IEEEcloud,2018,Attribute Based Encryption for Secure Access to Cloud Based EHR Systems.,NA
IEEEcloud,2018,PRESEnCE: Performance Metrics Models for Cloud SaaS Web Services.,EU
IEEEcloud,2018,Towards Improving Data Center Utilisation by Reducing Fragmentation.,AS
IEEEcloud,2018,Managed Containers: A Framework for Resilient Containerized Mission Critical Systems.,EU
IEEEcloud,2018,The Performance Evaluation of Virtual Machine Placement Algorithm Based on WebCloudSim.,AS
IEEEcloud,2018,IaaS Reactive Autoscaling Performance Challenges.,EU
IEEEcloud,2018,A Cloud-Agnostic Container Orchestrator for Improving Interoperability.,EU
IEEEcloud,2018,OpenStack Network Acceleration Scheme for Datacenter Intelligent Applications.,NA
IEEEcloud,2018,A Novice Group Sharing Method for Public Cloud.,NA
IEEEcloud,2018,Deploying Microservice Based Applications with Kubernetes: Experiments and Lessons Learned.,NA
IEEEcloud,2018,Cloud Workflow Resource Shortage Prediction and Fulfillment Using Multiple Adaptation Strategies.,NA
IEEEcloud,2018,Logchain: Blockchain-Assisted Log Storage.,NA
IEEEcloud,2018,Blockchain-Based E-Voting System.,EU
IEEEcloud,2018,ChainFS: Blockchain-Secured Cloud Storage.,NA
IEEEcloud,2019,Big Data Benchmarks of High-Performance Storage Systems on Commercial Bare Metal Clouds.,NA
IEEEcloud,2019,Anomaly Detection over Streaming Data: Indy500 Case Study.,NA
IEEEcloud,2019,Elevating the Edge to Be a Peer of the Cloud.,NA
IEEEcloud,2019,Cross-Layer Optimization of Big Data Transfer Throughput and Energy Consumption.,NA
IEEEcloud,2019,Exploring Potential for Non-Disruptive Vertical Auto Scaling and Resource Estimation in Kubernetes.,NA
IEEEcloud,2019,Managing Allocatable Resources.,NA
IEEEcloud,2019,An Economic Analysis of Cloud Computing Service Using Reclaimed Resources.,NA
IEEEcloud,2019,Cloud Readiness Planning Tool (CRPT): An AI-Based Framework to Automate Migration Planning.,
IEEEcloud,2019,A Deadline Constrained Preemptive Scheduler Using Queuing Systems for Multi-Tenancy Clouds.,OC
IEEEcloud,2019,Cloud VM Provisioning Using Analytical Performance Models.,NA
IEEEcloud,2019,Privacy-Preserving Smart Surveillance Using Local Color Correction and Optimized ElGamal Cryptosystem over Cloud.,AS
IEEEcloud,2019,Data Protection as a Service in the Multi-Cloud Environment.,EU
IEEEcloud,2019,Children Privacy Identification System in LINE Chatbot for Smart Toys.,AS
IEEEcloud,2019,Traffic-Aware and Reliability-Guaranteed Virtual Machine Placement Optimization in Cloud Datacenters.,AS
IEEEcloud,2019,Machine Learning for Performance Prediction of Spark Cloud Applications.,SA
IEEEcloud,2019,SafeDB: Spark Acceleration on FPGA Clouds with Enclaved Data Processing and Bitstream Protection.,AS
IEEEcloud,2019,Failure-Aware Application Placement Modeling and Optimization in High Turnover DevOps Environment.,NA
IEEEcloud,2019,An Approach to Cloud Execution Failure Diagnosis Based on Exception Logs in OpenStack.,AS
IEEEcloud,2019,Using Structural Similarity to Predict Future Workload Behavior in the Cloud.,NA
IEEEcloud,2019,Online VM Consolidation in Cloud Environments.,OC
IEEEcloud,2019,SLA-Aware and Deadline Constrained Profit Optimization for Cloud Resource Management in Big Data Analytics-as-a-Service Platforms.,OC
IEEEcloud,2019,A Framework for Monitoring Microservice-Oriented Cloud Applications in Heterogeneous Virtualization Environments.,EU
IEEEcloud,2019,DMFD: Non-Intrusive Dependency Inference and Flow Ratio Model for Performance Anomaly Detection in Multi-Tier Cloud Applications.,EU
IEEEcloud,2019,Toward an Online Network Intrusion Detection System Based on Ensemble Learning.,AS
IEEEcloud,2019,Anomaly Detection from System Tracing Data Using Multimodal Deep Learning.,EU
IEEEcloud,2019,Improving Big Data Application Performance in Edge-Cloud Systems.,EU
IEEEcloud,2019,Real-Time Workload Allocation Optimizer for Computing Systems by Using Deep Learning.,AS
IEEEcloud,2019,A Function Clustering Algorithm for Resource Utilization in Service Function Chaining.,AS
IEEEcloud,2019,Dynamic Virtual Machine Placement Considering CPU and Memory Resource Requirements.,EU
IEEEcloud,2019,Spock: Exploiting Serverless Functions for SLO and Cost Aware Resource Procurement in Public Cloud.,NA
IEEEcloud,2019,Cost-Efficient Stream Processing on the Cloud.,OC
IEEEcloud,2019,Utility-Based Strategy for Balanced Cost and Availability at the Cloud Spot Market.,SA
IEEEcloud,2019,Robust Management of Trans-Cloud Applications.,EU
IEEEcloud,2019,STRETCH: In-Memory Storage with Autoscaling for Cluster Computing.,NA
IEEEcloud,2019,A Transactional Framework for Broadening Access to Geo-Diversification.,NA
IEEEcloud,2019,"Cognitive Compliance: Analyze, Monitor and Enforce Compliance in the Cloud.",NA
IEEEcloud,2019,Testing for Bugs of Cloud-Based Applications Resulting from Spot Instance Revocations.,NA
IEEEcloud,2019,Finding Risk Patterns in Cloud System Models.,EU
IEEEcloud,2019,"Data Reduction, Compression, and Recovery for Online Performance Monitoring.",NA
IEEEcloud,2019,DAGBENCH: A Performance Evaluation Framework for DAG Distributed Ledgers.,OC
IEEEcloud,2019,Towards Latency Sensitive Cloud Native Applications: A Performance Study on AWS.,EU
IEEEcloud,2019,Adaptive Partition Migration for Irregular Graph Algorithms on Elastic Resources.,AS
IEEEcloud,2019,Towards the Modelling of Hybrid Cloud Applications.,EU
